,id,radius_mean,texture_mean,perimeter_mean,area_mean,smoothness_mean,compactness_mean,concavity_mean,concave points_mean,symmetry_mean,fractal_dimension_mean,radius_se,texture_se,perimeter_se,area_se,smoothness_se,compactness_se,concavity_se,concave points_se,symmetry_se,fractal_dimension_se,radius_worst,texture_worst,perimeter_worst,area_worst,smoothness_worst,compactness_worst,concavity_worst,concave points_worst,symmetry_worst,fractal_dimension_worst
fractal_dimension_mean,-46351.36598671129,-0.007753706290904476,-0.0023211582359711877,-0.04485887942708978,-0.7034263658784874,5.806858676483331e-05,0.00021081310182832495,0.00018955877365582993,4.5729047215463244e-05,9.289106361543601e-05,4.984872279821284e-05,2.1732041634697624e-07,0.0006394309659521276,0.0005685733354724126,-0.0289611508669769,8.521189984714969e-06,7.078476755074385e-05,9.51878806271628e-05,1.4864105785972423e-05,2.0135867511138892e-05,1.2855826213483007e-05,-0.008657079950462885,-0.0022248172120597058,-0.048671332835899396,-0.9320240403970396,8.139930596456599e-05,0.0005096571677108344,0.0005099897269318549,8.136751993582762e-05,0.00014590162108591795,9.784499473842175e-05
radius_se,4959431.075863687,0.6636503248920146,0.32903739332966164,4.661401016955867,71.49094474779699,0.0011757704638573978,0.007285822094451595,0.013970163011551929,0.0075113812581326265,0.0023063890556696944,2.1732041634697624e-07,0.0769023518762222,0.03262239072093368,0.5454318073445505,12.007560607143434,0.0001369805370856952,0.0017682758427949954,0.0027821579299997833,0.0008783864003162209,0.0005514694240324637,0.00016712307605893715,0.9584157760878984,0.33202157543812966,6.706310790988018,118.66194656996461,0.0008985890222623087,0.0125267164299271,0.02201840793148686,0.009680424599381792,0.0016220369746157081,0.0002482243353764945
texture_se,-519061.82121116796,-0.18918860029734644,0.9166950716292482,-1.1629883391111167,-12.867167673859507,0.0005307282595980098,0.0013461349121141612,0.0033518774917414744,0.0004597817707140025,0.0019365500693086467,0.0006394309659521276,0.03262239072093368,0.304315949077143,0.24891410036885195,2.799784539605251,0.000657966921551276,0.002288965575491658,0.003247132303068887,0.000783845059916706,0.0018770440456292233,0.00040831151743390926,-0.2977942916727518,1.386753792983737,-1.8952368747617516,-26.130287160387642,-0.0009277530550323027,-0.008023220194252953,-0.007935981728155708,-0.004338193019340206,-0.00437585288268274,-0.00045487788352743894
perimeter_se,34713646.02571308,4.803549731106278,2.449448772615039,34.05302778094136,517.0099953824043,0.00841955814000656,0.05861194779019902,0.10644301428091013,0.05575311793588764,0.01739835050214733,0.0005685733354724126,0.5454318073445505,0.24891410036885195,4.0878958377008106,86.24197811942749,0.0009171261510752121,0.015074089526973745,0.02212291196295632,0.006939627617747035,0.00445390560656947,0.001306156668555812,6.813121930111822,2.4899763355250126,48.986472878756274,841.165374839043,0.006003811622150299,0.10876850649299179,0.17669485148787437,0.07374652635788417,0.013750870533893168,0.003119763073872496
area_se,1010873753.8148516,117.96816160540794,50.84086520390355,823.4927552878474,12808.517580264674,0.15774210834039828,1.094708465872732,2.239119463005086,1.2185014729162602,0.2793139825988886,-0.0289611508669769,12.007560607143434,2.799784539605251,86.24197811942749,2069.4315828687354,0.01026460134322013,0.23204810936752152,0.3719910767474726,0.11669216226202687,0.05043108540590733,0.01529583324159509,166.5229003670048,54.940352931260655,1163.599862932096,21015.970960315542,0.13023826136138886,2.0273789495827867,3.6548037352099496,1.6092412160615426,0.20862202147763548,0.014410727091945364
smoothness_se,36329.15809240526,-0.0023553363336252134,8.5409904545904e-05,-0.014788176428872002,-0.17622097699076714,1.4035482752419617e-05,2.1454574457412315e-05,2.3592233582728538e-05,3.221782927377534e-06,1.5418755708371498e-05,8.521189984714969e-06,0.0001369805370856952,0.000657966921551276,0.0009171261510752121,0.01026460134322013,9.015114003075573e-06,1.8104023592721972e-05,2.435202497816222e-05,6.084613629656675e-06,1.0263192604903587e-05,3.3954348896943607e-06,-0.0033477592600745076,-0.0013793252699324243,-0.0219242617173383,-0.3114640054620782,2.1557561396352634e-05,-2.6245977587099945e-05,-3.651800137359217e-05,-2.0132319803383133e-05,-1.9939672875256815e-05,5.5032043482511954e-06
compactness_se,76034.91698918625,0.01300051421998688,0.014786598675647914,0.10911124052176416,1.3397252798605783,8.032999281300279e-05,0.0006986685451976225,0.0009569146024740324,0.0003407900750818245,0.00020700928523385481,7.078476755074385e-05,0.0017682758427949954,0.002288965575491658,0.015074089526973745,0.23204810936752152,1.8104023592721972e-05,0.0003207028867606191,0.00043314754251603654,8.222007326262406e-05,5.843157646900912e-05,3.8063947927807305e-05,0.017709682596840273,0.015740048907336823,0.15676810356373305,2.0328194039311,9.297860008991557e-05,0.001912538353611847,0.0023879038521193996,0.0005688070166098016,0.0003078708787497834,0.00019114683917330875
concavity_se,208466.49667093297,0.020658827996279615,0.01860393001455791,0.16729623525702367,2.2059522915692535,0.00010545405603060718,0.0009095231863923363,0.0016634912603434202,0.0005143985899999005,0.0002835338492159768,9.51878806271628e-05,0.0027821579299997833,0.003247132303068887,0.02212291196295632,0.3719910767474726,2.435202497816222e-05,0.00043314754251603654,0.000911198237823095,0.00014375358832662875,7.721146230989691e-05,5.809845882919722e-05,0.027268572870131683,0.01859784036588777,0.22992838613331396,3.2371500770015964,0.00011612087978534431,0.002302768484523048,0.004172527526659692,0.0008739852477982822,0.00036937570108659873,0.00023952166073926023
concave points_se,60762.68767365896,0.008179563063810366,0.004348379643338944,0.06105470104823139,0.8084601830104086,3.303491515504716e-05,0.00020929372632611572,0.0003360914217708912,0.00014739796683032068,6.652788217375433e-05,1.4864105785972423e-05,0.0008783864003162209,0.000783845059916706,0.006939627617747035,0.11669216226202687,6.084613629656675e-06,8.222007326262406e-05,0.00014375358832662875,3.807241912906262e-05,1.595362730580274e-05,9.976525275877496e-06,0.010680225024991337,0.003289587722870616,0.081898065872206,1.2024311118239315,3.0339152129693803e-05,0.0004396690207334032,0.0007074744944072223,0.0002443459032299128,5.463296356592986e-05,3.462032803918414e-05
symmetry_se,-17885.477844682217,-0.0030389817035137013,0.00032450695379217324,-0.016396426207177166,-0.2108964129359639,2.3341890091895838e-05,0.00010040085231107205,0.0001173069211037167,3.058459749507414e-05,0.00010178181176638037,2.0135867511138892e-05,0.0005514694240324637,0.0018770440456292233,0.00445390560656947,0.05043108540590733,1.0263192604903587e-05,5.843157646900912e-05,7.721146230989691e-05,1.595362730580274e-05,6.833289825212876e-05,8.072994654476596e-06,-0.005118856567371716,-0.003936211352013664,-0.028819596982660463,-0.5193299328024829,-2.389805072155252e-06,7.836760905375134e-05,6.401424224267304e-05,-1.6525664982295366e-05,0.00019914801329735883,1.1657355301183186e-05
fractal_dimension_se,8510.280511762767,-0.000397624857644063,0.0006197726369248,-0.000355136526185675,-0.01851853652469741,1.0554332856305228e-05,7.089583392576547e-05,9.477741911368873e-05,2.644743206704064e-05,2.4067811485742225e-05,1.2855826213483007e-05,0.00016712307605893715,0.00040831151743390926,0.001306156668555812,0.01529583324159509,3.3954348896943607e-06,3.8063947927807305e-05,5.809845882919722e-05,9.976525275877496e-06,8.072994654476596e-06,7.001691562872347e-06,-0.0004794329019675608,-5.196214065323417e-05,-8.895006631662024e-05,-0.03425334754028565,1.0305094361079484e-05,0.00016243230069349179,0.00020975917998615622,3.7430959054769295e-05,1.8186714865745435e-05,2.8260393255637517e-05
radius_worst,49793811.770204745,16.513749453331148,7.329267003453056,113.85806278942545,1637.5213411563404,0.014486911742307974,0.1366429049713173,0.26518099390245026,0.15572069392648952,0.024608898448600206,-0.008657079950462885,0.9584157760878984,-0.2977942916727518,6.813121930111822,166.5229003670048,-0.0033477592600745076,0.017709682596840273,0.027268572870131683,0.010680225024991337,-0.005118856567371716,-0.0004794329019675608,23.360224175177606,10.69193114418055,161.3873121637912,2707.850531905184,0.023899994950431946,0.3618350922627726,0.578756805776062,0.2501647818290397,0.07282020411674793,0.008161332573485735
texture_worst,49731063.501308285,6.433100019276468,24.110148494084008,45.25811333232258,621.8249344785762,0.003118109585014481,0.08054412016726901,0.14693420266723808,0.06981902380365232,0.015274209055298407,-0.0022248172120597058,0.33202157543812966,1.386753792983737,2.4899763355250126,54.940352931260655,-0.0013793252699324243,0.015740048907336823,0.01859784036588777,0.003289587722870616,-0.003936211352013664,-5.196214065323417e-05,10.69193114418055,37.776482768756644,75.40369738731157,1210.2455868709621,0.03163540999746281,0.34893591086165504,0.47233995891482466,0.145343705444813,0.08860948310292335,0.02432460561833215
perimeter_worst,336021413.8088763,114.28857022658357,51.74593317346964,792.3282075122528,11341.789807250801,0.11287947254573136,1.0474127632410457,1.954349919975504,1.1160161135199822,0.2018957857651179,-0.048671332835899396,6.706310790988018,-1.8952368747617516,48.986472878756274,1163.599862932096,-0.0219242617173383,0.15676810356373305,0.22992838613331396,0.081898065872206,-0.028819596982660463,-8.895006631662024e-05,161.3873121637912,75.40369738731157,1129.1308469423745,18702.869990565978,0.18166002864458278,2.7989287037318364,4.334781339113592,1.8030708489190015,0.5602496476336047,0.08433354469386618
area_worst,7629680858.252027,1888.227223416731,841.2838320874278,13026.14835866296,192192.55763273843,1.6552993005272412,15.323436351141117,30.68240508785536,17.886880869894984,2.7657250948662084,-0.9320240403970396,118.66194656996461,-26.130287160387642,841.165374839043,21015.970960315542,-0.3114640054620782,2.0328194039311,3.2371500770015964,1.2024311118239315,-0.5193299328024829,-0.03425334754028565,2707.850531905184,1210.2455868709621,18702.869990565978,324167.3851021684,2.7188482086314014,39.26285730003837,64.53771966961219,27.972274321378006,7.36708261528751,0.8190350507840543
smoothness_worst,29510.163780573763,0.00962462514681675,0.007611069751417115,0.08352552751181956,0.9925135462728036,0.0002586042664171762,0.0006819541774425111,0.0008169444849712215,0.00040112255191319723,0.00026707068044072867,8.139930596456599e-05,0.0008985890222623087,-0.0009277530550323027,0.006003811622150299,0.13023826136138886,2.1557561396352634e-05,9.297860008991557e-05,0.00011612087978534431,3.0339152129693803e-05,-2.389805072155252e-06,1.0305094361079484e-05,0.023899994950431946,0.03163540999746281,0.18166002864458278,2.7188482086314014,0.0005213198325267951,0.0020411386264703344,0.0024699334172123997,0.0008219904120749277,0.0006975884127763065,0.0002546974772073566
compactness_worst,-58383.41334202622,0.229249204282934,0.1880100264239214,1.7424779080531079,21.616602444141563,0.0010454784278045247,0.007194331040273581,0.00946943910202395,0.00407487369171013,0.0020410378934039206,0.0005096571677108344,0.0125267164299271,-0.008023220194252953,0.10876850649299179,2.0273789495827867,-2.6245977587099945e-05,0.001912538353611847,0.002302768484523048,0.0004396690207334032,7.836760905375134e-05,0.00016243230069349179,0.3618350922627726,0.34893591086165504,2.7989287037318364,39.26285730003837,0.0020411386264703344,0.024754770743704056,0.029287760733931186,0.00828484985200602,0.005980970056532958,0.0023030666394446646
concavity_worst,605181.617857377,0.3873864402337527,0.27011008173707896,2.8585055388306646,37.63441536795156,0.0012761236357617452,0.008993739991372096,0.014703942204681608,0.00609083614590473,0.002480573932372707,0.0005099897269318549,0.02201840793148686,-0.007935981728155708,0.17669485148787437,3.6548037352099496,-3.651800137359217e-05,0.0023879038521193996,0.004172527526659692,0.0007074744944072223,6.401424224267304e-05,0.00020975917998615622,0.578756805776062,0.47233995891482466,4.334781339113592,64.53771966961219,0.0024699334172123997,0.029287760733931186,0.04352409045926073,0.01173087453158736,0.006873261915876628,0.0025867861314793376
concave points_worst,289052.8098534562,0.17239273864427643,0.08349085375816852,1.2318480871527449,16.70178940014759,0.0004650567623138877,0.002831267521681354,0.004513478833550511,0.0023214438172015394,0.0007753965999003688,8.136751993582762e-05,0.009680424599381792,-0.004338193019340206,0.07374652635788417,1.6092412160615426,-2.0132319803383133e-05,0.0005688070166098016,0.0008739852477982822,0.0002443459032299128,-1.6525664982295366e-05,3.7430959054769295e-05,0.2501647818290397,0.145343705444813,1.8030708489190015,27.972274321378006,0.0008219904120749277,0.00828484985200602,0.01173087453158736,0.004320740679099742,0.0020436293519409516,0.0006067995122380505
symmetry_worst,-342061.6392123073,0.03574575801969108,0.027941994919428694,0.2842997457115275,3.1258093284177826,0.0003430934082898092,0.0016670997423946135,0.002019502736214542,0.0009020240748725217,0.0011869410561523802,0.00014590162108591795,0.0016220369746157081,-0.00437585288268274,0.013750870533893168,0.20862202147763548,-1.9939672875256815e-05,0.0003078708787497834,0.00036937570108659873,5.463296356592986e-05,0.00019914801329735883,1.8186714865745435e-05,0.07282020411674793,0.08860948310292335,0.5602496476336047,7.36708261528751,0.0006975884127763065,0.005980970056532958,0.006873261915876628,0.0020436293519409516,0.003827583539505929,0.0006009942057383844
fractal_dimension_worst,-67437.5086218504,0.0004497350604594193,0.009260128808881407,0.022390522182170358,0.023756225469689734,0.0001268343358613456,0.0006556701733140052,0.0007414170543884595,0.0002583682495900889,0.000217074597242506,9.784499473842175e-05,0.0002482243353764945,-0.00045487788352743894,0.003119763073872496,0.014410727091945364,5.5032043482511954e-06,0.00019114683917330875,0.00023952166073926023,3.462032803918414e-05,1.1657355301183186e-05,2.8260393255637517e-05,0.008161332573485735,0.02432460561833215,0.08433354469386618,0.8190350507840543,0.0002546974772073566,0.0023030666394446646,0.0025867861314793376,0.0006067995122380505,0.0006009942057383844,0.0003262093782482239
